,UserID,CourseCategory,TimeSpentOnCourse,NumberOfVideosWatched,NumberOfQuizzesTaken,QuizScores,CompletionRate,DeviceType,CourseCompletion
722,4236,Health,51.09234958654928,1,8,96.53549150428572,8.349062807647577,0,0
723,8657,Arts,8.22302652738253,4,6,84.77459906538726,74.96020570575452,0,1
724,6612,Business,26.969269166387924,13,2,91.29478409047871,74.06173444650717,1,1
725,2880,Arts,90.47295887851156,2,4,58.37726676016829,61.971247172489385,1,0
726,5522,Business,72.49340235234615,5,8,62.256821812613445,57.06488729494684,1,0
727,7866,Arts,87.01622442831524,8,4,57.892871324929416,12.774642015359571,1,0
728,1385,Health,59.77687251219203,2,1,82.64262222842562,97.43285905684075,0,0
729,4543,Business,40.87260825599675,18,4,83.99497132623245,27.87019277455005,1,1
730,8778,Business,94.8762090365244,18,5,83.68924428224713,13.539265537351897,0,1
731,7265,Business,44.76827087457011,12,0,58.47288097829957,73.97104699471619,1,0
732,7850,Programming,9.288689177782082,16,10,59.651613987308224,61.30441902629828,0,0
733,8296,Health,74.34094813527942,9,0,51.133729471317366,34.19323660094381,0,0
734,4355,Arts,83.99544423874514,9,10,97.28715995274942,69.40770854728487,1,1
735,820,Science,28.127166258169204,9,0,93.87439214418012,51.61796855098325,1,0
736,5317,Science,79.49732555463395,15,9,94.98150696362129,80.61961361092047,0,1
737,6765,Business,76.5747447185727,14,6,87.46140473880175,27.502383008098157,0,1
738,7490,Health,33.691307290842715,6,9,70.53267987083328,14.321528527456362,0,1
739,6883,Health,84.87373926976547,14,3,75.70355219363591,9.72308183478564,1,0
740,3089,Programming,68.33086014489444,8,3,64.56200718132942,79.1768814469655,1,0
741,3321,Business,14.63510185019697,16,4,71.65086398869957,98.08574713461935,0,1
742,5150,Science,14.892028457014783,6,6,98.99010129567932,50.18190686158982,1,0
743,8116,Business,71.91677169841283,12,0,73.94399823125471,7.909549188583642,1,0
744,6361,Science,30.972781691177367,13,3,69.18801472768831,59.20128126203708,0,0
745,249,Science,69.31746006469098,10,0,62.08797739525168,12.709372492513635,1,0
746,3469,Programming,89.53598643854616,2,0,80.52568611881173,87.0210186658791,1,0
747,7525,Arts,38.91373409536702,19,0,59.57764011536153,84.57447822750699,0,0
748,3034,Science,79.0666323588174,20,8,83.64711833465307,23.97911737954098,1,1
749,7452,Health,46.97266169802207,10,1,89.94235819811891,33.21441376526912,0,0
750,6805,Arts,33.885172493604344,17,7,82.91841993221966,38.72409635637706,0,1
751,3753,Arts,22.260612916683183,4,2,80.04578699924392,38.72226864152643,0,0
752,6256,Health,26.983173995504146,4,6,81.61868180802101,52.00898455211013,0,0
753,6267,Arts,44.125043250615626,17,1,55.03803904322624,68.77930561142189,1,0
754,5050,Business,20.38808494752914,6,0,50.122817044593646,32.21128266256043,1,0
755,1114,Arts,44.6861593382568,6,4,88.24947663340993,70.14042698551077,1,1
756,2251,Programming,40.76365945067365,14,2,65.04744943275408,43.64115302480649,0,0
757,6101,Programming,60.52952801765571,3,7,96.96264017407567,61.533557534659685,0,1
758,8533,Health,43.81585421139332,18,5,66.18157486204481,19.889450142980422,1,1
759,6994,Arts,31.759648832265853,20,5,99.31492206481906,32.008585227200825,0,1
760,162,Programming,35.87857953670865,11,4,97.36690226991564,37.7437213158775,0,1
761,6122,Programming,33.06111344383864,10,9,73.13383952564098,9.413193018564924,0,1
762,4185,Programming,92.28717270366084,13,8,75.69188133914562,1.0847562720400106,1,1
763,6441,Science,14.222268320484869,6,0,94.83882273819717,30.884066579158286,0,0
764,1648,Science,9.303500116649197,3,9,88.1502467783553,27.32362650820833,0,0
765,614,Arts,34.85151486389793,20,0,87.57853834769887,79.4994361203098,0,1
766,8030,Programming,43.97356302549504,12,7,83.46098029076737,57.71729173422276,0,1
767,5313,Health,21.941333960477955,1,9,75.1388701056483,29.72642552485456,0,0
768,3297,Programming,52.87972931689111,12,7,57.56866557359472,8.507439168912057,0,0
769,2554,Business,82.28216276254668,8,2,75.36835171945708,16.93548492895586,1,0
770,8889,Science,13.650512502810482,14,3,97.16204737989293,0.2688458899251289,1,0
771,7008,Health,10.328015496003232,1,8,88.18120246808509,48.56830726463455,1,0
772,6779,Science,75.58542337706375,20,5,75.11589815462446,26.015286058481045,0,1
773,2789,Arts,57.49827649610795,1,6,50.27081491712349,4.907599311620448,0,0
774,8333,Arts,84.58902137073443,20,5,98.83121812668122,18.577246264277505,1,0
775,7841,Business,47.38614802935575,9,9,86.1720040994823,11.558094430478594,1,1
776,8891,Science,28.87196897058254,14,5,65.99499389496319,83.37531729116299,0,1
777,1283,Health,15.019523711172033,5,0,84.34230842004175,3.0518475263332068,1,0
778,4769,Arts,13.764793236561902,20,8,55.031381363086055,88.86761336138618,0,0
779,886,Business,48.58415480292849,15,5,78.79765353244157,83.27083552906171,1,1
780,7409,Health,5.204620138352722,5,5,94.26327294413528,74.50292903083651,0,0
781,7555,Arts,52.51428735028584,20,7,54.373450936390256,67.47534225784977,0,1
782,7171,Programming,94.56284058297535,4,0,96.01847984695893,19.10121849798476,1,0
783,8894,Arts,8.324899535988603,11,5,60.73039768698965,39.94665315692747,0,1
784,2746,Programming,3.924654892537834,17,4,60.73055294284466,76.33639773289056,0,0
785,6353,Health,86.2749091767001,13,6,50.69819339773985,0.3329358656165793,0,0
786,5896,Programming,91.55487860860023,18,5,70.91790167333441,46.04677164291245,1,1
787,6628,Health,89.57209480708734,1,2,69.47954988486346,62.383034737561125,0,0
788,4062,Business,19.48788217513536,15,9,97.41866607489052,1.8628532683122367,0,0
789,3249,Arts,45.37443162871423,1,3,50.00511862629234,19.914580799419024,0,0
790,2380,Business,73.60278995847726,14,5,93.65777645824237,5.633329592447089,1,1
791,603,Health,3.548498564974404,16,7,83.6916747012915,26.35418572923104,1,0
792,8752,Science,2.4482253813019312,0,2,66.84638628628659,36.48122547552644,1,0
793,4643,Programming,52.03915241343908,9,1,89.01487926912515,62.82186666065934,0,1
794,1168,Health,82.33619148432295,0,1,77.19015796591347,69.58636300542076,0,0
795,6143,Business,11.22674730351471,9,3,81.49877312578872,2.529121656759181,1,0
796,3327,Business,4.471429952853152,6,4,72.4021530149185,33.77537676345362,1,0
797,696,Business,36.42627470551179,0,6,63.70870442697358,78.0551132248479,1,0
798,7772,Business,14.617659036038829,12,1,84.7616973515714,38.0473413202119,1,0
799,4852,Business,44.5097587444165,8,10,90.94420456735176,62.57291426046575,0,1
800,7814,Business,79.54113795823662,20,6,89.11449774800607,39.498447529691816,1,1
801,4259,Science,63.11017493910085,0,0,72.33187938719882,83.14022954077977,1,0
802,6926,Programming,69.19778195813005,4,10,52.89076000947633,79.18277825542027,1,0
803,5546,Programming,71.47632643769963,3,6,63.80684438370645,32.332919840956365,0,0
804,2908,Programming,59.254922085226056,3,0,58.44346697106808,64.62041885579279,1,0
805,3447,Arts,18.106175536363857,4,6,74.00135448140387,2.4300062165865444,1,0
806,4792,Programming,55.26388643320002,13,7,69.9073878152822,46.59588034586657,1,0
807,6001,Programming,84.32748504160337,7,9,67.45855490156794,82.19247471818466,1,1
808,2896,Programming,50.85411273752056,4,4,85.70266109841788,64.39835506718342,1,1
809,2818,Science,45.58793809086179,18,9,97.43165516187906,14.25546929981627,0,1
810,6399,Science,3.948297944771172,12,8,79.86088017720026,10.658540613553324,1,0
811,1311,Programming,93.28125762443004,6,8,60.543479972983015,76.79044332055243,0,1
812,5200,Science,37.6303505169281,9,3,65.33786845616947,87.92141327696012,1,0
813,8632,Health,44.06095152877047,11,10,62.80806921019047,41.09524131251248,1,1
814,4844,Science,8.195549243391671,10,4,95.59648206735218,77.83718476789325,1,1
815,7617,Business,92.68205333190495,4,7,72.5764427969593,71.75430606957453,0,1
816,1248,Business,57.6110483470864,5,8,61.23613386834048,43.13239030233774,0,0
817,2447,Arts,19.855242705974547,19,1,95.16605746067808,78.58978729248598,1,0
818,5102,Arts,33.64150536600616,13,7,77.44494396748601,86.18551641700576,0,1
819,4068,Health,23.865668473387124,9,8,54.530588981493246,21.19031238200025,1,0
820,6763,Business,19.162961142916,15,2,57.18049123028312,54.54025650239882,0,0
821,2348,Programming,32.91150735001342,2,0,73.88318596880984,88.2839378118908,0,0
822,5095,Science,36.96137167765554,18,7,97.19521400075408,48.012948504447465,0,1
823,307,Programming,45.22721300582789,5,0,69.93837952603849,33.758246801612,1,0
824,298,Arts,81.9725135064115,19,3,92.0916722877848,69.41506101778825,1,1
825,144,Science,4.8899025699185525,11,8,59.63810108645667,73.93157589275293,0,0
826,4632,Programming,99.48648990107344,16,1,57.73660044876512,97.36579601810811,1,0
827,8700,Health,65.48863551139075,15,3,56.51296380265375,45.69785649209054,1,0
828,4485,Science,99.87625340474038,19,1,81.00695974610638,96.03703706859008,0,1
829,8756,Arts,33.60934487667304,13,7,84.26049760565058,98.72867755832976,1,0
830,6452,Health,45.939363212556046,5,2,75.85492020962022,76.67961423952543,1,0
831,3078,Programming,70.2037139901674,17,2,96.7925766398011,15.144528678227132,0,0
832,723,Business,85.02799094285011,3,0,52.44228833117147,31.02523443326799,1,0
833,3806,Arts,46.334533406228886,12,9,99.5381348568354,47.03986080842383,0,1
834,4358,Arts,97.16878301225596,6,1,86.44624500930371,43.84964338785614,0,0
835,8275,Arts,31.830159634234715,9,10,83.31256046823876,67.77339177194439,1,1
836,6624,Programming,96.52341642222146,7,5,84.80039054866884,55.27683552670033,1,1
837,8391,Science,22.15758451040532,12,1,56.60208859146304,44.67230123373853,0,0
838,3468,Programming,57.61509924780148,11,1,68.96090049288954,76.96728385107727,0,0
839,4977,Science,25.91477906950161,19,8,59.40377562929835,75.37831322940401,0,1
840,7315,Science,83.68650880026811,4,9,60.59848114946923,56.00539800149753,1,0
841,4087,Programming,28.18905110188131,5,2,75.00378958993339,97.66441276826389,0,0
842,215,Arts,97.61121541557011,15,8,72.89495485382406,31.054745729260546,1,1
843,453,Health,65.41004580195825,14,7,90.88494694728726,28.300889801282548,1,1
844,3873,Arts,71.58979202662057,13,2,83.80963747887208,13.571269526494545,1,0
845,3343,Arts,49.91844837298579,2,10,54.5164040145953,75.00392962591053,0,0
846,3393,Science,70.8062015172605,3,3,77.38538381985994,43.26892909759953,1,0
847,618,Business,55.34431992543442,19,9,67.63539151541725,41.499294828135326,1,0
848,1988,Business,90.98910829957155,20,3,96.79087627182771,47.89215571729584,0,0
849,5330,Business,19.493981920859348,4,3,85.31677797258081,10.838421539448728,0,0
850,6739,Arts,14.780464728271674,3,3,96.3765520321788,50.14943747938928,1,0
851,423,Business,99.03203092689232,20,5,78.43191885182853,95.596677627793,0,1
852,6359,Programming,41.02200879145016,16,0,84.48611928233294,22.063028062957702,1,0
853,7904,Business,5.27909199036012,2,0,88.91681745898723,6.250169837678898,1,0
854,1059,Business,45.73503542057551,13,1,64.88528647372102,18.83512827914804,0,0
855,4426,Health,22.29207567504019,15,7,50.27672854565096,2.769889710356499,1,0
856,4061,Science,63.14554082066431,8,1,77.95124823899228,62.586296300791176,0,1
857,8528,Health,30.56971439759929,2,8,85.3475899136123,97.59593167457726,1,1
858,3349,Science,68.21139906511098,0,10,82.69066335537482,57.64839110523791,1,0
859,9000,Health,85.2912130470856,15,4,84.25138999384413,72.54025829860626,0,0
860,7304,Business,91.5667816007331,2,5,95.120374038168,70.98037840458747,0,1
861,8309,Science,21.946631322478645,7,9,53.09358024522307,98.08344601878636,0,0
862,454,Health,89.07905384459482,14,8,53.4698331059334,41.621509933778775,1,0
863,1395,Business,90.0910447921125,10,5,84.73943181155323,92.35139076808348,1,1
864,996,Business,44.18522729488449,2,2,57.57964356276483,96.13284151666222,0,0
865,5064,Health,77.40916785072956,11,5,91.97051564626553,86.83175421188669,0,1
866,395,Health,6.4605024695767606,5,7,91.11810595413564,11.932065971931705,0,0
867,8543,Health,88.34582840949292,7,0,76.75423049399022,66.19491611542303,1,1
868,487,Programming,64.58553818720438,11,2,50.972855859925446,69.7589676883423,0,0
869,6503,Programming,56.29309916292168,13,9,72.2849895547786,45.651135799057975,1,1
870,6124,Programming,97.15066020611742,16,0,58.24331893382652,41.425209304157086,0,0
871,6809,Business,84.42919323040739,2,0,51.61470179603595,80.77866436700509,0,0
872,8724,Programming,68.34629724412888,6,10,96.82769695594884,7.959493366884041,1,0
873,7697,Arts,42.570847222148295,9,7,68.04380756874643,46.611800025385264,0,0
874,6590,Programming,6.527983866770964,0,9,88.24828459318616,48.96117646026492,1,0
875,6539,Business,15.98278461046177,16,9,90.46462571782736,42.15181237234099,1,0
876,1444,Arts,95.87444096165729,15,2,53.64924863139674,9.288290149648384,1,0
877,5977,Science,76.4350047151182,13,9,69.07378114621466,58.93045727254594,0,0
878,3477,Business,68.25995532313019,20,9,66.27040846771814,19.05245290265395,1,0
879,1032,Business,66.74333799878357,14,9,96.56621360573575,67.96116264169335,0,1
880,4496,Programming,69.12327374984449,6,7,51.67236549661956,0.9315499704274588,1,0
881,7183,Science,43.38467702030403,14,1,63.729517823234566,4.218301673306724,1,0
882,1922,Science,51.80877760695406,13,2,98.12624547023026,31.51104214386995,0,0
883,41,Science,51.40222513356469,10,8,86.21647854535672,6.478209452468753,1,1
884,3001,Arts,24.99946257483388,15,10,74.09218624461289,40.54461824295716,0,1
885,8047,Business,41.2472930748143,19,6,75.58720062839322,64.61274538066799,1,1
886,1823,Business,51.97802004385579,0,1,99.18266687410444,52.04707805884847,1,0
887,2940,Arts,70.73793852627118,15,8,74.74261064605324,86.06541833177772,0,1
888,5110,Business,22.17836417947205,0,9,68.00077698333658,88.49886056707629,0,0
889,4160,Health,88.76984715048405,14,4,62.10784150490052,35.20391247338455,1,0
890,2943,Science,17.99770531972063,0,0,59.16473224494335,60.53611129876023,0,0
891,3545,Arts,20.34683607719655,16,6,54.19561742469968,48.41060420895753,1,0
892,872,Science,45.64766376218603,3,8,91.52559178731671,90.20210941531548,1,1
893,2695,Business,20.5511418835512,5,6,50.62822307621902,39.15365050199527,0,0
894,6785,Science,40.79009851227497,19,0,61.485329327062686,80.04560781564648,1,0
895,6060,Health,82.91712786198171,2,5,54.596665596687885,61.1636357304159,0,0
896,4454,Arts,76.29525343647236,3,3,90.37268299828553,1.0105802325375834,0,0
897,7542,Business,53.82663775101735,11,10,75.85261086264799,8.533742115448028,1,1
898,6559,Business,32.49512060201559,11,4,87.6264050188808,35.09290886401041,0,1
899,5803,Programming,71.15341964307797,9,3,79.3726978753134,55.674902441877606,0,0
900,7541,Programming,31.42207068098702,10,7,83.27730414756127,39.00886552892108,0,1
901,8487,Arts,38.260692102528495,3,5,99.67400951332466,0.9782935793835268,1,0
902,2894,Health,68.43971652433333,0,7,51.621800372804245,74.94469319723932,1,0
903,4716,Science,56.47760615354007,20,4,96.96591825246114,63.02393878335505,0,1
904,6142,Programming,50.50914124244109,14,5,66.72043492918573,83.9932422701496,0,1
905,7098,Business,50.51466023327553,6,0,82.48920598344135,87.62174572647366,0,1
906,120,Business,11.506871911592924,8,4,66.67835908401848,40.66519158846376,1,0
907,3677,Business,6.309210646773469,18,5,70.09960087266562,37.9647177213974,0,0
908,8882,Health,84.26173613798376,3,0,51.51865838928117,4.753469240206032,0,0
909,2634,Science,74.14169995778995,12,5,98.06222098295548,12.209762290148962,1,1
910,1760,Business,17.96112990098312,6,10,92.80949674057317,95.79146016696168,1,1
911,90,Arts,67.32539559506259,3,8,97.03441831628886,45.62544529966186,0,0
912,1534,Arts,74.6608956716292,5,3,76.50518885446957,91.5963365904266,1,0
913,4623,Programming,87.3309437494438,18,10,97.92144146191546,83.70611998463761,1,1
914,4489,Business,99.86253127670795,18,9,93.64240359869792,91.9461861972623,1,1
915,6053,Business,24.173544194427407,14,6,54.92344774111351,7.690225163483966,0,0
916,3470,Arts,48.044574226238,1,3,57.21331493694896,96.43121444887667,1,0
917,3295,Health,36.69275886731313,3,3,81.64515382503986,32.979750949732754,0,0
918,7203,Programming,82.6788521517128,5,8,84.30721120184913,54.14789285429899,0,0
919,6396,Business,95.3722307163626,5,4,69.10564154957953,40.51612601777682,1,0
920,8912,Programming,75.9212008908752,8,6,55.83152409950685,52.6284558577656,0,1
921,2471,Programming,14.084015974977344,6,9,98.17360617624848,41.04025496857723,1,0
922,6209,Programming,16.910842904259056,14,5,50.11416377012344,73.77222626714502,1,0
923,3255,Health,84.02705829475326,2,2,97.15471550427512,37.4173487534935,0,0
924,1643,Arts,71.22211518554485,5,10,77.61839863648288,51.23741721276795,1,0
925,4538,Health,85.77049769888404,17,4,67.37348206892912,87.73444783240136,0,1
926,2434,Programming,81.56908402769147,0,7,54.14697861408319,95.40568050908988,0,0
927,4523,Health,34.15083814889913,14,1,74.53997313768842,13.272223329501498,0,0
928,8119,Programming,83.46677648170237,17,5,90.19186717312556,83.04801103441464,1,1
929,4124,Health,46.34862696821624,6,1,88.53406934847573,9.350134560345424,0,0
930,6437,Business,42.8784301779345,5,10,61.24605374514878,54.701859326087934,1,0
931,3519,Science,7.766488773371277,8,1,98.74305735334892,24.09232838169011,0,0
932,5768,Business,28.97993498919782,1,4,87.51436323924321,44.11805111762418,0,0
933,2270,Science,24.514095938811952,5,0,53.86121254960579,67.06198252166966,1,0
934,8615,Arts,34.11017250095415,14,3,57.1173534481162,27.43242869784057,1,0
935,6141,Health,63.998087216490845,0,8,98.81873846789938,54.01269262002246,1,0
936,8096,Programming,24.15098853946229,19,6,73.39172055876769,71.003450610699,0,1
937,3,Arts,48.12961351295512,5,2,97.06577643331065,4.782924522585274,0,0
938,6121,Programming,1.1320303095884094,5,9,85.38152091836744,24.47612877152916,0,0
939,6869,Arts,16.12777512251004,5,5,79.82236488858298,38.79718927229525,1,0
940,2274,Science,97.08675993010868,19,9,74.73453397964487,69.92245745308409,0,1
941,5009,Science,89.14113116515148,15,6,68.68523685999344,79.04501709018685,1,1
942,2426,Health,24.948671486584026,7,6,76.91733614603345,19.559267106658908,0,1
943,5118,Business,43.31760279100607,7,2,80.30732583645003,83.39761358960871,1,1
944,4266,Arts,89.10662100592147,16,2,90.28417403259252,72.8975534879989,0,1
945,8515,Science,12.672724870208135,9,8,90.29816832473917,97.50475525807056,0,0
946,3378,Science,44.10355021667333,7,1,84.07439363524583,70.99249899768132,0,1
947,4917,Arts,55.37587586641153,15,2,99.56909435864064,84.78522690371263,0,1
948,1654,Science,65.37940043327725,7,1,66.78414528706274,42.61175442296774,0,0
949,2954,Science,49.81047703248027,11,0,70.48464529868077,51.52075865258622,0,0
950,972,Health,95.1431938347176,20,5,98.90914457021348,79.01474971272378,0,1
951,1058,Science,21.096362359928523,12,6,98.4737389226094,40.95581168498723,1,1
952,2103,Business,34.28036851937842,6,7,68.89991162499118,33.16789182047333,0,0
953,772,Programming,38.75947218040922,8,9,68.77930140325523,99.45814620095254,1,1
954,4229,Arts,45.80388584012268,2,2,75.221031016392,47.14326116151364,1,0
955,8514,Science,93.07265695092806,10,2,65.67670022889186,8.174509095386362,0,1
956,8507,Business,32.745807896062146,2,9,64.71229770405071,6.931060113419107,1,1
957,4951,Arts,97.42011777375248,2,7,93.6174449888834,46.12016363748796,0,0
958,5538,Science,16.665687004747138,8,1,81.79472255096658,55.954659369157376,0,0
959,632,Programming,12.414807943565885,9,9,72.59445587465629,71.62844169503472,1,1
960,7946,Arts,6.660785798496386,12,0,89.96436381233228,57.74126406608377,0,0
961,8404,Business,46.86956125308103,12,0,95.2807495217491,97.80749641821292,0,0
962,259,Business,46.55016002921111,20,2,83.30104142362535,1.1104184939981998,1,0
963,8039,Programming,54.01533050748528,14,2,92.440695722902,64.85521398809276,0,1
964,5026,Health,29.99072662356578,16,2,70.29119981932442,10.343110414574518,0,0
965,6931,Health,31.04439110336808,5,2,82.60162218370202,71.66936632598048,0,0
966,5924,Programming,17.24732951998324,4,9,71.03403885382554,8.67187725435723,0,0
967,5905,Health,65.7025118289741,12,3,57.65266944255961,71.75558856577388,0,0
968,4275,Health,42.04738617725131,20,6,79.75555731636899,84.59313383754372,1,1
969,2726,Business,83.2613265913632,17,9,80.95181147793211,49.10976632043056,0,1
970,6496,Health,89.7055367732006,15,1,89.09112123993975,53.86142850339615,0,0
971,544,Science,23.102284705866733,0,7,70.95527578176012,35.944961593419656,1,0
972,6439,Business,88.9706569677059,4,6,65.7436701562212,92.88308401287448,0,0
973,4086,Health,89.68408689337532,3,5,77.11455238735913,55.77751194810274,0,0
974,5755,Science,52.42582388523808,18,5,95.6052738391611,44.01066867242871,0,1
975,8651,Programming,57.88956499156206,16,3,53.06487536421229,47.44451577070306,0,0
976,331,Arts,13.848513606538516,10,7,54.44336996151512,58.323090269863975,1,0
977,8927,Arts,85.42093782746123,18,0,81.59148657587589,65.73911949275289,1,1
978,6463,Business,84.94449206556268,15,3,56.80037301981216,91.82114435034318,1,0
979,8031,Arts,20.005575080064546,4,0,97.956192803196,22.6386218147278,1,0
980,8394,Business,51.983257965884775,3,8,97.37462085066308,49.16827552792643,1,0
981,46,Programming,93.8327569225574,19,6,59.99870613440304,33.44809244373589,0,0
982,1771,Science,92.99683654459132,15,6,99.6523657130527,55.117011980751606,1,1
983,1731,Science,75.78828997904253,19,9,90.59822313868852,73.73061619762787,1,1
984,2820,Programming,47.63992514477764,1,7,93.4852547199317,70.2243313691413,0,1
985,7205,Business,67.62790099534219,18,2,65.57501133045614,6.096164472565491,0,0
986,7133,Business,65.7029501154291,14,8,87.02103427709602,84.7762385636098,1,1
987,2201,Arts,87.48974844083531,15,8,70.17528588883977,12.30573942635348,0,1
988,5416,Science,94.8437908145152,1,3,74.18388582611941,41.158534928030974,0,0
989,1430,Business,86.2619904987782,17,5,50.442935457406925,33.96400973472991,0,0
990,8707,Business,23.11377234490952,16,5,93.34663522847612,27.62873342606528,0,0
991,8667,Programming,89.29495223375127,7,9,57.62660245924931,25.90117558150695,0,0
992,2414,Arts,18.88483530702586,0,2,91.32891838231058,33.37044735597466,1,0
993,5308,Arts,83.1837513253887,17,1,98.3030288728601,70.63722413348805,0,1
994,7420,Business,82.09472513741159,3,0,58.63880748469572,37.96588710448074,0,0
995,3636,Health,77.86274549661988,6,3,66.95224795126018,8.309690318068085,0,0
996,36,Health,38.93328238735345,0,4,96.36462499227004,53.158417473059,1,0
997,7975,Arts,76.40645424205151,18,4,78.07746333190558,21.425826236724944,1,1
998,4638,Business,96.58308004378546,2,2,60.28914596913523,34.960651450000434,1,0
999,422,Science,12.63816766297272,2,3,68.78476096236118,66.5621309827386,0,0
1000,4330,Arts,67.94713976900726,19,7,86.19269573370947,20.71586204200283,1,1
1001,2196,Science,79.34391964158111,8,10,61.23987465699706,81.48276613494787,0,1
1002,4098,Business,15.839535237487654,16,3,55.9259660160723,22.77938444551424,1,0
1003,2543,Programming,50.38625135068315,15,9,70.82079778829579,9.826043676044128,0,1
1004,1977,Health,54.87383147825341,5,6,60.81951191705045,24.636872482067453,0,0
1005,613,Health,49.432408620120974,14,7,83.84668318762196,64.6337828992956,1,1
1006,3705,Science,54.83248313594692,14,0,81.03126294654265,14.23547065250136,1,0
1007,5726,Business,88.84180917595562,16,5,77.46187379011002,39.9335483601973,0,1
1008,6023,Programming,85.14760094384997,19,3,57.41871919691177,5.707296116975691,1,0
1009,330,Business,13.383802073803947,0,4,98.30595770002664,62.4958400528985,0,0
1010,242,Programming,49.04030481057687,5,8,97.84894182695705,87.21756388062634,0,1
1011,4392,Programming,81.02810432750485,16,9,53.00588687924191,23.6637872196373,1,0
1012,5851,Health,67.86010807385726,3,6,61.56733657938524,61.74775593835032,1,0
1013,6962,Business,70.7775923736809,15,8,50.50480049142688,37.08968698633517,0,0
1014,4994,Health,86.22464777630142,5,8,64.01007732723062,68.1019052452521,0,0
1015,3836,Arts,67.92954449631206,16,9,56.841560408203904,42.97916269038856,0,0
1016,2097,Programming,29.628647131787872,11,0,52.58649545245856,60.36435994498986,1,0
1017,2412,Science,94.43510003158784,4,0,88.49162198208879,98.81728992282802,0,0
1018,1179,Health,5.878091704694375,10,10,75.92031492644713,85.51655230942478,0,1
1019,5649,Arts,55.55210391533554,7,1,71.38171411931975,77.53217379652473,0,1
1020,2836,Programming,76.53193897264455,20,3,84.43422577373849,50.264123895466696,0,0
1021,4060,Health,11.948048052431515,4,6,71.08324518059649,86.83527732215614,1,0
1022,2352,Health,8.399844459995235,10,0,91.40091529976633,37.4477554525612,1,0
1023,4776,Science,55.36641338823368,17,7,95.69046440870264,99.52980190102696,1,1
1024,3313,Health,85.02651735595826,2,10,55.15634235716129,16.260560374667065,0,0
1025,1213,Arts,49.65990835735083,16,7,86.65711059481006,74.16627668228305,1,1
1026,1320,Business,47.39651206264214,12,6,77.1277415307672,82.13570309273027,1,1
1027,5439,Business,4.463266342498221,17,5,99.7884148482233,34.563089298061826,0,0
1028,1825,Programming,97.79356846972448,4,4,97.8436503494735,55.73577256706515,0,0
1029,1837,Programming,58.37410054584813,1,4,81.70262285898656,27.02849383422956,0,0
1030,4200,Arts,80.02389697721333,19,1,76.90600088633599,85.85825860356287,0,1
1031,5410,Health,75.90279946739886,4,3,51.72055229522623,61.44431434087466,0,0
1032,1539,Arts,29.660288646852244,13,7,69.94390998985622,44.076020025214056,0,0
1033,2040,Health,7.367603096164768,2,9,72.02166923290196,31.20646582577774,0,0
1034,758,Business,82.35834446616583,5,4,70.75267778783721,54.19959891633567,0,0
1035,3906,Arts,14.001001726667424,19,0,73.22365964160792,4.336669271308269,0,0
1036,4703,Health,93.7406210027772,19,4,88.96732934060171,56.90525422217907,0,1
1037,2957,Science,68.50147017125302,2,1,95.43026353781964,15.172756216087825,0,0
1038,5683,Business,21.58094705639471,20,8,52.30423480674696,73.76936659569188,0,1
1039,3972,Arts,3.001534494631945,20,7,85.26814788635579,19.56631589133889,0,0
1040,5577,Business,37.81770395457642,3,2,95.11878968647522,41.27304797661895,1,0
1041,3096,Arts,31.70457488798941,3,0,66.85183759820251,20.74841521610611,1,0
1042,5579,Science,14.56972631150436,13,0,95.27643346786095,93.3016774192637,1,0
1043,6706,Health,67.55031267417031,16,8,79.80670089367021,5.272602118394143,1,1
1044,2492,Health,31.23897842829969,2,2,80.73082000714157,86.46050121552533,0,0
1045,7701,Science,74.10077205666968,5,9,83.60476469546232,46.947331256068246,1,0
1046,7924,Health,31.04493664660452,7,9,67.65637638404412,73.58679195411881,0,1
1047,2698,Health,29.319945114269263,8,9,81.04839808040344,54.287647668695726,1,1
1048,8765,Programming,18.091423437248828,20,9,75.06583090467842,51.3289526241328,0,1
1049,6792,Science,77.15388915060234,3,9,91.10220947178324,11.301313138978095,0,0
1050,4397,Business,75.68321959696605,8,0,79.91090459157053,28.28571061173134,1,0
1051,1562,Business,39.2000852367748,2,9,70.61722628655328,5.086693327945502,0,0
1052,790,Programming,13.76891188478936,1,5,76.90676129497166,8.996019031050862,0,0
1053,4729,Health,97.51238080969306,11,3,50.20329649738321,90.4959631831948,1,0
1054,7187,Health,84.47671502074483,17,5,76.73657439330896,82.31147217565339,0,1
1055,6085,Business,35.33884408196006,4,7,59.918943535714575,13.990778115764858,1,0
1056,6178,Business,90.21772307350555,0,8,59.282763163421535,48.52792945951758,0,0
1057,7994,Programming,5.687647755357104,14,3,63.01084559353716,61.55671553361074,0,0
1058,1306,Business,65.71199116415642,5,4,57.38283265121501,57.9797760724914,0,0
1059,5123,Programming,89.23171466211527,5,8,81.3683068879554,8.22125849821208,0,0
1060,3442,Programming,39.56536728367072,16,5,90.14545701999091,27.3712758358726,1,1
1061,3133,Health,72.69628636802864,19,3,98.61588619706208,87.18059410973979,0,1
1062,600,Health,25.645408954890403,18,2,68.88725959294625,10.973749671102151,0,0
1063,2116,Health,41.006874926552754,3,6,99.33635863180945,4.3476291954457125,1,0
1064,8353,Programming,13.913505998801302,13,7,97.3703634016122,38.44896245622959,0,0
